jurisdiction,year,data_start_date,data_end_date,first_published_date,last_updated_date,sub_threshold,jurisdiction_facility_id,registered_business_name,facility_name,site_address_street,site_address_suburb,site_address_state,site_address_postcode,site_latitude,site_longitude,ANZSIC code,ANZSIC name,main_activities,substance,destination,quantity_in_kg,mandatory_destination,mass_balance_estimation,engineering_calculations_estimation,direct_measurement_estimation,emission_factors_estimation,approved_alternative_estimation
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020CCM001,ANGLO COAL (CAPCOAL MANAGEMENT) PTY LTD,Capcoal,TIERI RD,Middlemount,QLD,4746,-22.953171,148.571092,0600,Coal Mining,Coal mining,Nickel & compounds,On-site tailings storage,34900,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020CCM001,ANGLO COAL (CAPCOAL MANAGEMENT) PTY LTD,Capcoal,TIERI RD,Middlemount,QLD,4746,-22.953171,148.571092,0600,Coal Mining,Coal mining,Selenium & compounds,On-site tailings storage,538,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020CCM001,ANGLO COAL (CAPCOAL MANAGEMENT) PTY LTD,Capcoal,TIERI RD,Middlemount,QLD,4746,-22.953171,148.571092,0600,Coal Mining,Coal mining,Zinc and compounds,On-site tailings storage,203000,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,Ammonia (total),Off-site sewerage,1172.445372,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,Antimony & compounds,Off-site sewerage,0.368482831,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,Arsenic & compounds,Off-site sewerage,0.078163025,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,Benzene,Off-site sewerage,0.206573708,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,Beryllium & compounds,Off-site sewerage,0.026798751,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,Cadmium & compounds,Off-site sewerage,0.078163025,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,Chlorine & compounds,Off-site sewerage,3294.013188,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,Chloroform (trichloromethane),Off-site sewerage,0.161909123,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,"Chlorophenols (di, tri, tetra)",Off-site sewerage,0.002847367,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,Chromium (III) compounds,Off-site sewerage,0.234489074,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,Chromium (VI) compounds,Off-site sewerage,0.100495318,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,Copper & compounds,Off-site sewerage,0.301485953,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,"1,2-Dichloroethane",Off-site sewerage,0.055830732,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,Dichloromethane,Off-site sewerage,2.456552208,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,Ethylbenzene,Off-site sewerage,0.323818246,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,Lead & compounds,Off-site sewerage,0.351733612,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,Mercury & compounds,Off-site sewerage,0.003349844,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,Nickel & compounds,Off-site sewerage,0.949122444,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,Phenol,Off-site sewerage,2.121567816,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,Toluene (methylbenzene),Off-site sewerage,2.289060012,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,Vinyl Chloride Monomer,Off-site sewerage,0.223322928,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058LCC001,LOGAN CITY COUNCIL,Logan Waste Services - Browns Plains SmartTip,349 BROWNS PLAINS RD,Heritage Park,QLD,4118,-27.671484,153.070027,2921,Waste Treatment and Disposal Services,Operation of transfer station and landfill disposing of putrescible & some regulated wastes and collection of household wastes.  Management of former landfill sites,Zinc and compounds,Off-site sewerage,3.796489776,Y,N,N,N,Y,N
QLD,2015,1/04/2014,31/03/2015,15/04/2016,15/04/2016,N,Q014MSU001,MACKAY SUGAR LTD,Farleigh Sugar Mill,ARMSTRONG ST,Farleigh,QLD,4741,-21.100117,149.102481,1181,Sugar Manufacturing,Raw Sugar Production from Sugar Cane,Lead & compounds,Off-site reprocessing,30.232,N,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE001,CS ENERGY LTD,Callide Power Station (A & B),Coal Rd,Biloela,QLD,4715,-24.345,150.6189,2611,Fossil Fuel Electricity Generation,Combustion of fossil fuels to produce electricity,Boron & compounds,On-site tailings storage,18600,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE001,CS ENERGY LTD,Callide Power Station (A & B),Coal Rd,Biloela,QLD,4715,-24.345,150.6189,2611,Fossil Fuel Electricity Generation,Combustion of fossil fuels to produce electricity,Boron & compounds,Off-site reuse,3350,N,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE001,CS ENERGY LTD,Callide Power Station (A & B),Coal Rd,Biloela,QLD,4715,-24.345,150.6189,2611,Fossil Fuel Electricity Generation,Combustion of fossil fuels to produce electricity,Chromium (III) compounds,On-site tailings storage,25400,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE001,CS ENERGY LTD,Callide Power Station (A & B),Coal Rd,Biloela,QLD,4715,-24.345,150.6189,2611,Fossil Fuel Electricity Generation,Combustion of fossil fuels to produce electricity,Chromium (III) compounds,Off-site reuse,4580,N,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE001,CS ENERGY LTD,Callide Power Station (A & B),Coal Rd,Biloela,QLD,4715,-24.345,150.6189,2611,Fossil Fuel Electricity Generation,Combustion of fossil fuels to produce electricity,Cobalt & compounds,On-site tailings storage,13400,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE001,CS ENERGY LTD,Callide Power Station (A & B),Coal Rd,Biloela,QLD,4715,-24.345,150.6189,2611,Fossil Fuel Electricity Generation,Combustion of fossil fuels to produce electricity,Cobalt & compounds,Off-site reuse,2420,N,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE001,CS ENERGY LTD,Callide Power Station (A & B),Coal Rd,Biloela,QLD,4715,-24.345,150.6189,2611,Fossil Fuel Electricity Generation,Combustion of fossil fuels to produce electricity,Copper & compounds,On-site tailings storage,42400,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE001,CS ENERGY LTD,Callide Power Station (A & B),Coal Rd,Biloela,QLD,4715,-24.345,150.6189,2611,Fossil Fuel Electricity Generation,Combustion of fossil fuels to produce electricity,Copper & compounds,Off-site reuse,7640,N,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE001,CS ENERGY LTD,Callide Power Station (A & B),Coal Rd,Biloela,QLD,4715,-24.345,150.6189,2611,Fossil Fuel Electricity Generation,Combustion of fossil fuels to produce electricity,Lead & compounds,On-site tailings storage,19400,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE001,CS ENERGY LTD,Callide Power Station (A & B),Coal Rd,Biloela,QLD,4715,-24.345,150.6189,2611,Fossil Fuel Electricity Generation,Combustion of fossil fuels to produce electricity,Lead & compounds,Off-site reuse,3490,N,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE001,CS ENERGY LTD,Callide Power Station (A & B),Coal Rd,Biloela,QLD,4715,-24.345,150.6189,2611,Fossil Fuel Electricity Generation,Combustion of fossil fuels to produce electricity,Manganese & compounds,On-site tailings storage,588000,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE001,CS ENERGY LTD,Callide Power Station (A & B),Coal Rd,Biloela,QLD,4715,-24.345,150.6189,2611,Fossil Fuel Electricity Generation,Combustion of fossil fuels to produce electricity,Manganese & compounds,Off-site reuse,106000,N,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE001,CS ENERGY LTD,Callide Power Station (A & B),Coal Rd,Biloela,QLD,4715,-24.345,150.6189,2611,Fossil Fuel Electricity Generation,Combustion of fossil fuels to produce electricity,Mercury & compounds,On-site tailings storage,26.4,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE001,CS ENERGY LTD,Callide Power Station (A & B),Coal Rd,Biloela,QLD,4715,-24.345,150.6189,2611,Fossil Fuel Electricity Generation,Combustion of fossil fuels to produce electricity,Mercury & compounds,Off-site reuse,4.75,N,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE001,CS ENERGY LTD,Callide Power Station (A & B),Coal Rd,Biloela,QLD,4715,-24.345,150.6189,2611,Fossil Fuel Electricity Generation,Combustion of fossil fuels to produce electricity,Nickel & compounds,On-site tailings storage,24400,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE001,CS ENERGY LTD,Callide Power Station (A & B),Coal Rd,Biloela,QLD,4715,-24.345,150.6189,2611,Fossil Fuel Electricity Generation,Combustion of fossil fuels to produce electricity,Nickel & compounds,Off-site reuse,4400,N,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE001,CS ENERGY LTD,Callide Power Station (A & B),Coal Rd,Biloela,QLD,4715,-24.345,150.6189,2611,Fossil Fuel Electricity Generation,Combustion of fossil fuels to produce electricity,Zinc and compounds,On-site tailings storage,35300,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE001,CS ENERGY LTD,Callide Power Station (A & B),Coal Rd,Biloela,QLD,4715,-24.345,150.6189,2611,Fossil Fuel Electricity Generation,Combustion of fossil fuels to produce electricity,Zinc and compounds,Off-site reuse,6350,N,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q006DUL001,DULUXGROUP (AUSTRALIA) PTY LTD,Dulux Operations Rocklea,1477 IPSWICH RD,Rocklea,QLD,4106,-27.549626,153.00867,1916,Paint and Coatings Manufacturing,Paint Manufacturing and distribution,Acetone,Off-site energy recovery,1884,N,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q006DUL001,DULUXGROUP (AUSTRALIA) PTY LTD,Dulux Operations Rocklea,1477 IPSWICH RD,Rocklea,QLD,4106,-27.549626,153.00867,1916,Paint and Coatings Manufacturing,Paint Manufacturing and distribution,Cumene (1-methylethylbenzene),Off-site energy recovery,1041,N,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q006DUL001,DULUXGROUP (AUSTRALIA) PTY LTD,Dulux Operations Rocklea,1477 IPSWICH RD,Rocklea,QLD,4106,-27.549626,153.00867,1916,Paint and Coatings Manufacturing,Paint Manufacturing and distribution,Ethanol,Off-site energy recovery,694,N,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q006DUL001,DULUXGROUP (AUSTRALIA) PTY LTD,Dulux Operations Rocklea,1477 IPSWICH RD,Rocklea,QLD,4106,-27.549626,153.00867,1916,Paint and Coatings Manufacturing,Paint Manufacturing and distribution,Ethylbenzene,Off-site energy recovery,1309,N,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q006DUL001,DULUXGROUP (AUSTRALIA) PTY LTD,Dulux Operations Rocklea,1477 IPSWICH RD,Rocklea,QLD,4106,-27.549626,153.00867,1916,Paint and Coatings Manufacturing,Paint Manufacturing and distribution,Methyl ethyl ketone,Off-site energy recovery,12918,N,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q006DUL001,DULUXGROUP (AUSTRALIA) PTY LTD,Dulux Operations Rocklea,1477 IPSWICH RD,Rocklea,QLD,4106,-27.549626,153.00867,1916,Paint and Coatings Manufacturing,Paint Manufacturing and distribution,Methyl isobutyl ketone,Off-site energy recovery,604,N,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q006DUL001,DULUXGROUP (AUSTRALIA) PTY LTD,Dulux Operations Rocklea,1477 IPSWICH RD,Rocklea,QLD,4106,-27.549626,153.00867,1916,Paint and Coatings Manufacturing,Paint Manufacturing and distribution,Styrene (ethenylbenzene),Off-site energy recovery,2259,N,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q006DUL001,DULUXGROUP (AUSTRALIA) PTY LTD,Dulux Operations Rocklea,1477 IPSWICH RD,Rocklea,QLD,4106,-27.549626,153.00867,1916,Paint and Coatings Manufacturing,Paint Manufacturing and distribution,Toluene (methylbenzene),Off-site energy recovery,51503,N,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q006DUL001,DULUXGROUP (AUSTRALIA) PTY LTD,Dulux Operations Rocklea,1477 IPSWICH RD,Rocklea,QLD,4106,-27.549626,153.00867,1916,Paint and Coatings Manufacturing,Paint Manufacturing and distribution,Xylenes (individual or mixed isomers),Off-site energy recovery,14018,N,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BCP001,BURTON COAL PTY LTD,Burton Coal Mine,OFF SUTTOR DEVELOPMENT RD,Nebo,QLD,4742,-21.36,147.92,0600,Coal Mining,"Open Cut coal mining, Coal Handling, and Processing, Rail loading facilities, Workshops, Personnel Accommodation",Antimony & compounds,On-site tailings storage,849.61,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BCP001,BURTON COAL PTY LTD,Burton Coal Mine,OFF SUTTOR DEVELOPMENT RD,Nebo,QLD,4742,-21.36,147.92,0600,Coal Mining,"Open Cut coal mining, Coal Handling, and Processing, Rail loading facilities, Workshops, Personnel Accommodation",Arsenic & compounds,On-site tailings storage,1577.85,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BCP001,BURTON COAL PTY LTD,Burton Coal Mine,OFF SUTTOR DEVELOPMENT RD,Nebo,QLD,4742,-21.36,147.92,0600,Coal Mining,"Open Cut coal mining, Coal Handling, and Processing, Rail loading facilities, Workshops, Personnel Accommodation",Beryllium & compounds,On-site tailings storage,242.75,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BCP001,BURTON COAL PTY LTD,Burton Coal Mine,OFF SUTTOR DEVELOPMENT RD,Nebo,QLD,4742,-21.36,147.92,0600,Coal Mining,"Open Cut coal mining, Coal Handling, and Processing, Rail loading facilities, Workshops, Personnel Accommodation",Boron & compounds,On-site tailings storage,16992.19,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BCP001,BURTON COAL PTY LTD,Burton Coal Mine,OFF SUTTOR DEVELOPMENT RD,Nebo,QLD,4742,-21.36,147.92,0600,Coal Mining,"Open Cut coal mining, Coal Handling, and Processing, Rail loading facilities, Workshops, Personnel Accommodation",Cadmium & compounds,On-site tailings storage,48.55,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BCP001,BURTON COAL PTY LTD,Burton Coal Mine,OFF SUTTOR DEVELOPMENT RD,Nebo,QLD,4742,-21.36,147.92,0600,Coal Mining,"Open Cut coal mining, Coal Handling, and Processing, Rail loading facilities, Workshops, Personnel Accommodation",Chromium (III) compounds,On-site tailings storage,4854.91,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BCP001,BURTON COAL PTY LTD,Burton Coal Mine,OFF SUTTOR DEVELOPMENT RD,Nebo,QLD,4742,-21.36,147.92,0600,Coal Mining,"Open Cut coal mining, Coal Handling, and Processing, Rail loading facilities, Workshops, Personnel Accommodation",Cobalt & compounds,On-site tailings storage,1310.83,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BCP001,BURTON COAL PTY LTD,Burton Coal Mine,OFF SUTTOR DEVELOPMENT RD,Nebo,QLD,4742,-21.36,147.92,0600,Coal Mining,"Open Cut coal mining, Coal Handling, and Processing, Rail loading facilities, Workshops, Personnel Accommodation",Copper & compounds,On-site tailings storage,3641.18,Y,N,N,N,Y,N
