jurisdiction,year,data_start_date,data_end_date,first_published_date,last_updated_date,sub_threshold,jurisdiction_facility_id,registered_business_name,facility_name,site_address_street,site_address_suburb,site_address_state,site_address_postcode,site_latitude,site_longitude,ANZSIC code,ANZSIC name,main_activities,substance,destination,quantity_in_kg
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q080PAT001,PATRICK CONTAINER PORTS PTY LTD,"Patrick Terminal, Fisherman Islands",Berth 10 Curlew Street,Port Of Brisbane,QLD,4178,-27.367956,153.180549,5211,Stevedoring Services,Stevedoring - Container Ships,Oxides of Nitrogen,Air Total,49182.61132
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q080PAT001,PATRICK CONTAINER PORTS PTY LTD,"Patrick Terminal, Fisherman Islands",Berth 10 Curlew Street,Port Of Brisbane,QLD,4178,-27.367956,153.180549,5211,Stevedoring Services,Stevedoring - Container Ships,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Total,0.894184049
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q080PAT001,PATRICK CONTAINER PORTS PTY LTD,"Patrick Terminal, Fisherman Islands",Berth 10 Curlew Street,Port Of Brisbane,QLD,4178,-27.367956,153.180549,5211,Stevedoring Services,Stevedoring - Container Ships,Particulate Matter 2.5 um,Air Total,2459.024642
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q080PAT001,PATRICK CONTAINER PORTS PTY LTD,"Patrick Terminal, Fisherman Islands",Berth 10 Curlew Street,Port Of Brisbane,QLD,4178,-27.367956,153.180549,5211,Stevedoring Services,Stevedoring - Container Ships,Total Volatile Organic Compounds,Air Total,2236.425078
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q080PAT001,PATRICK CONTAINER PORTS PTY LTD,"Patrick Terminal, Fisherman Islands",Berth 10 Curlew Street,Port Of Brisbane,QLD,4178,-27.367956,153.180549,5211,Stevedoring Services,Stevedoring - Container Ships,Sulfur dioxide,Air Total,38.04076033
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q080PAT001,PATRICK CONTAINER PORTS PTY LTD,"Patrick Terminal, Fisherman Islands",Berth 10 Curlew Street,Port Of Brisbane,QLD,4178,-27.367956,153.180549,5211,Stevedoring Services,Stevedoring - Container Ships,Particulate Matter 10.0 um,Air Total,2682.57209
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q080PAT001,PATRICK CONTAINER PORTS PTY LTD,"Patrick Terminal, Fisherman Islands",Berth 10 Curlew Street,Port Of Brisbane,QLD,4178,-27.367956,153.180549,5211,Stevedoring Services,Stevedoring - Container Ships,Carbon monoxide,Air Total,19015.72416
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q080PAT001,PATRICK CONTAINER PORTS PTY LTD,"Patrick Terminal, Fisherman Islands",Berth 10 Curlew Street,Port Of Brisbane,QLD,4178,-27.367956,153.180549,5211,Stevedoring Services,Stevedoring - Container Ships,"1,3-Butadiene (vinyl ethylene)",Air Total,0.022892001
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q080PAT001,PATRICK CONTAINER PORTS PTY LTD,"Patrick Terminal, Fisherman Islands",Berth 10 Curlew Street,Port Of Brisbane,QLD,4178,-27.367956,153.180549,5211,Stevedoring Services,Stevedoring - Container Ships,Benzene,Air Total,0.046560001
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q038COO003,COOGEE CHEMICALS PTY LTD,"Coogee Chemicals Pty Ltd, Yarwun","Lot 502, Landing Road",Yarwun,QLD,4694,-23.79745,151.152397,3323,Industrial and Agricultural Chemical Product Wholesaling,Sulphuric Acid Terminal,Sulfuric acid,Air Total,9.2
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033AMH005,JBS AUSTRALIA PTY LIMITED,FoodPartners / Head Office,175 Riverview Road,Dinmore,QLD,4303,-27.583334,152.833334,1111,Meat Processing,Meat Processing,Particulate Matter 2.5 um,Air Total,74.54399902
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033AMH005,JBS AUSTRALIA PTY LIMITED,FoodPartners / Head Office,175 Riverview Road,Dinmore,QLD,4303,-27.583334,152.833334,1111,Meat Processing,Meat Processing,Carbon monoxide,Air Total,847.9379889
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033AMH005,JBS AUSTRALIA PTY LIMITED,FoodPartners / Head Office,175 Riverview Road,Dinmore,QLD,4303,-27.583334,152.833334,1111,Meat Processing,Meat Processing,Oxides of Nitrogen,Air Total,1006.343987
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033AMH005,JBS AUSTRALIA PTY LIMITED,FoodPartners / Head Office,175 Riverview Road,Dinmore,QLD,4303,-27.583334,152.833334,1111,Meat Processing,Meat Processing,Particulate Matter 10.0 um,Air Total,74.54399902
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033AMH005,JBS AUSTRALIA PTY LIMITED,FoodPartners / Head Office,175 Riverview Road,Dinmore,QLD,4303,-27.583334,152.833334,1111,Meat Processing,Meat Processing,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Total,0.00642942
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033AMH005,JBS AUSTRALIA PTY LIMITED,FoodPartners / Head Office,175 Riverview Road,Dinmore,QLD,4303,-27.583334,152.833334,1111,Meat Processing,Meat Processing,Sulfur dioxide,Air Total,11.11451025
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033AMH005,JBS AUSTRALIA PTY LIMITED,FoodPartners / Head Office,175 Riverview Road,Dinmore,QLD,4303,-27.583334,152.833334,1111,Meat Processing,Meat Processing,Total Volatile Organic Compounds,Air Total,55.44209927
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL014,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Dundowran,Lower Mountain Road,Dundowran,QLD,4655,-25.2932,152.753,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Chromium (III) compounds,Air Total,15.9778
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL014,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Dundowran,Lower Mountain Road,Dundowran,QLD,4655,-25.2932,152.753,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Zinc and compounds,Air Total,12.1022
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL014,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Dundowran,Lower Mountain Road,Dundowran,QLD,4655,-25.2932,152.753,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Particulate Matter 2.5 um,Air Total,686.27816
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL014,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Dundowran,Lower Mountain Road,Dundowran,QLD,4655,-25.2932,152.753,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Total Volatile Organic Compounds,Air Total,761.3076
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL014,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Dundowran,Lower Mountain Road,Dundowran,QLD,4655,-25.2932,152.753,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Sulfur dioxide,Air Total,4.095175
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL014,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Dundowran,Lower Mountain Road,Dundowran,QLD,4655,-25.2932,152.753,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Polycyclic aromatic hydrocarbons (B[a]Peq),Air Total,0.247206
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL014,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Dundowran,Lower Mountain Road,Dundowran,QLD,4655,-25.2932,152.753,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Particulate Matter 10.0 um,Air Total,27599.2927
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL014,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Dundowran,Lower Mountain Road,Dundowran,QLD,4655,-25.2932,152.753,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Oxides of Nitrogen,Air Total,7363.2778
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL014,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Dundowran,Lower Mountain Road,Dundowran,QLD,4655,-25.2932,152.753,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Nickel & compounds,Air Total,11.9754
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL014,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Dundowran,Lower Mountain Road,Dundowran,QLD,4655,-25.2932,152.753,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Mercury & compounds,Air Total,0.0096
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL014,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Dundowran,Lower Mountain Road,Dundowran,QLD,4655,-25.2932,152.753,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Manganese & compounds,Air Total,121.3387
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL014,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Dundowran,Lower Mountain Road,Dundowran,QLD,4655,-25.2932,152.753,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Copper & compounds,Air Total,7.1853
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL014,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Dundowran,Lower Mountain Road,Dundowran,QLD,4655,-25.2932,152.753,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Carbon monoxide,Air Total,2361.6871
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL014,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries Dundowran,Lower Mountain Road,Dundowran,QLD,4655,-25.2932,152.753,0990,Other Non-Metallic Mineral Mining and Quarrying,"Extraction of rock, crushing, screening",Fluoride compounds,Air Total,40.8115
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q063SMF001,SMITHFIELD FEEDLOT PTY LTD,Smithfield Feedlot,Okeden Road,Proston,QLD,4613,-26.161786,151.55132,0143,Beef Cattle Feedlots (Specialised),Beef Cattle Feedlot,Sulfur dioxide,Air Total,8.683996561
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q063SMF001,SMITHFIELD FEEDLOT PTY LTD,Smithfield Feedlot,Okeden Road,Proston,QLD,4613,-26.161786,151.55132,0143,Beef Cattle Feedlots (Specialised),Beef Cattle Feedlot,Ammonia (total),Air Total,1040229
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q063SMF001,SMITHFIELD FEEDLOT PTY LTD,Smithfield Feedlot,Okeden Road,Proston,QLD,4613,-26.161786,151.55132,0143,Beef Cattle Feedlots (Specialised),Beef Cattle Feedlot,Carbon monoxide,Air Total,278.3864926
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q063SMF001,SMITHFIELD FEEDLOT PTY LTD,Smithfield Feedlot,Okeden Road,Proston,QLD,4613,-26.161786,151.55132,0143,Beef Cattle Feedlots (Specialised),Beef Cattle Feedlot,Fluoride compounds,Air Total,2.06089105
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q063SMF001,SMITHFIELD FEEDLOT PTY LTD,Smithfield Feedlot,Okeden Road,Proston,QLD,4613,-26.161786,151.55132,0143,Beef Cattle Feedlots (Specialised),Beef Cattle Feedlot,Oxides of Nitrogen,Air Total,3041.476307
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q063SMF001,SMITHFIELD FEEDLOT PTY LTD,Smithfield Feedlot,Okeden Road,Proston,QLD,4613,-26.161786,151.55132,0143,Beef Cattle Feedlots (Specialised),Beef Cattle Feedlot,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Total,0.065649352
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q063SMF001,SMITHFIELD FEEDLOT PTY LTD,Smithfield Feedlot,Okeden Road,Proston,QLD,4613,-26.161786,151.55132,0143,Beef Cattle Feedlots (Specialised),Beef Cattle Feedlot,Total Volatile Organic Compounds,Air Total,16.62008911
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q063SMF001,SMITHFIELD FEEDLOT PTY LTD,Smithfield Feedlot,Okeden Road,Proston,QLD,4613,-26.161786,151.55132,0143,Beef Cattle Feedlots (Specialised),Beef Cattle Feedlot,Particulate Matter 2.5 um,Air Total,49.86026733
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q063SMF001,SMITHFIELD FEEDLOT PTY LTD,Smithfield Feedlot,Okeden Road,Proston,QLD,4613,-26.161786,151.55132,0143,Beef Cattle Feedlots (Specialised),Beef Cattle Feedlot,Particulate Matter 10.0 um,Air Total,78.94542328
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q042QRL012,AURIZON OPERATIONS LIMITED,Rollingstock Maintenance Rockhampton,BOLSOVER ST,Rockhampton,QLD,4700,-23.387205,150.517142,4710,Rail Freight Transport,"Railway rollingstock repairs, maintenance, servicing",Cumene (1-methylethylbenzene),Air Total,2.76747768
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q042QRL012,AURIZON OPERATIONS LIMITED,Rollingstock Maintenance Rockhampton,BOLSOVER ST,Rockhampton,QLD,4700,-23.387205,150.517142,4710,Rail Freight Transport,"Railway rollingstock repairs, maintenance, servicing",Total Volatile Organic Compounds,Air Total,136.5663877
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q042QRL012,AURIZON OPERATIONS LIMITED,Rollingstock Maintenance Rockhampton,BOLSOVER ST,Rockhampton,QLD,4700,-23.387205,150.517142,4710,Rail Freight Transport,"Railway rollingstock repairs, maintenance, servicing",Xylenes (individual or mixed isomers),Air Total,1.67092992
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q086ILB101,WOODLANDS ENTERPRISES PTY LTD,Layer Farm MV5,60 Hill Road,Stanmore,QLD,4514,-26.889167,152.778333,0172,Poultry Farming (Eggs),Poultry Layer (Egg),Ammonia (total),Air Total,24446
QLD,2015,1/04/2014,31/03/2015,15/04/2016,15/04/2016,N,Q014MOS001,MACKAY SUGAR LTD,Mossman Mill,Mill Site,Mossman,QLD,4873,-16.457857,145.378456,1181,Sugar Manufacturing,Sugar Milling,Cadmium & compounds,Air Total,0.032
QLD,2015,1/04/2014,31/03/2015,15/04/2016,15/04/2016,N,Q014MOS001,MACKAY SUGAR LTD,Mossman Mill,Mill Site,Mossman,QLD,4873,-16.457857,145.378456,1181,Sugar Manufacturing,Sugar Milling,Mercury & compounds,Air Total,0.0088
QLD,2015,1/04/2014,31/03/2015,15/04/2016,15/04/2016,N,Q014MOS001,MACKAY SUGAR LTD,Mossman Mill,Mill Site,Mossman,QLD,4873,-16.457857,145.378456,1181,Sugar Manufacturing,Sugar Milling,Lead & compounds,Air Total,0.298935
QLD,2015,1/04/2014,31/03/2015,15/04/2016,15/04/2016,N,Q014MOS001,MACKAY SUGAR LTD,Mossman Mill,Mill Site,Mossman,QLD,4873,-16.457857,145.378456,1181,Sugar Manufacturing,Sugar Milling,Hydrochloric acid,Air Total,94.2
QLD,2015,1/04/2014,31/03/2015,15/04/2016,15/04/2016,N,Q014MOS001,MACKAY SUGAR LTD,Mossman Mill,Mill Site,Mossman,QLD,4873,-16.457857,145.378456,1181,Sugar Manufacturing,Sugar Milling,Fluoride compounds,Air Total,13.50108
QLD,2015,1/04/2014,31/03/2015,15/04/2016,15/04/2016,N,Q014MOS001,MACKAY SUGAR LTD,Mossman Mill,Mill Site,Mossman,QLD,4873,-16.457857,145.378456,1181,Sugar Manufacturing,Sugar Milling,Ethanol,Air Total,9291
QLD,2015,1/04/2014,31/03/2015,15/04/2016,15/04/2016,N,Q014MOS001,MACKAY SUGAR LTD,Mossman Mill,Mill Site,Mossman,QLD,4873,-16.457857,145.378456,1181,Sugar Manufacturing,Sugar Milling,Copper & compounds,Air Total,0.323049
QLD,2015,1/04/2014,31/03/2015,15/04/2016,15/04/2016,N,Q014MOS001,MACKAY SUGAR LTD,Mossman Mill,Mill Site,Mossman,QLD,4873,-16.457857,145.378456,1181,Sugar Manufacturing,Sugar Milling,Arsenic & compounds,Air Total,0.31
QLD,2015,1/04/2014,31/03/2015,15/04/2016,15/04/2016,N,Q014MOS001,MACKAY SUGAR LTD,Mossman Mill,Mill Site,Mossman,QLD,4873,-16.457857,145.378456,1181,Sugar Manufacturing,Sugar Milling,Chromium (III) compounds,Air Total,0.170948
QLD,2015,1/04/2014,31/03/2015,15/04/2016,15/04/2016,N,Q014MOS001,MACKAY SUGAR LTD,Mossman Mill,Mill Site,Mossman,QLD,4873,-16.457857,145.378456,1181,Sugar Manufacturing,Sugar Milling,Nickel & compounds,Air Total,4.0198791
QLD,2015,1/04/2014,31/03/2015,15/04/2016,15/04/2016,N,Q014MOS001,MACKAY SUGAR LTD,Mossman Mill,Mill Site,Mossman,QLD,4873,-16.457857,145.378456,1181,Sugar Manufacturing,Sugar Milling,Carbon monoxide,Air Total,953923
QLD,2015,1/04/2014,31/03/2015,15/04/2016,15/04/2016,N,Q014MOS001,MACKAY SUGAR LTD,Mossman Mill,Mill Site,Mossman,QLD,4873,-16.457857,145.378456,1181,Sugar Manufacturing,Sugar Milling,Chromium (VI) compounds,Air Total,0.0379025
QLD,2015,1/04/2014,31/03/2015,15/04/2016,15/04/2016,N,Q014MOS001,MACKAY SUGAR LTD,Mossman Mill,Mill Site,Mossman,QLD,4873,-16.457857,145.378456,1181,Sugar Manufacturing,Sugar Milling,Particulate Matter 10.0 um,Air Total,284044
QLD,2015,1/04/2014,31/03/2015,15/04/2016,15/04/2016,N,Q014MOS001,MACKAY SUGAR LTD,Mossman Mill,Mill Site,Mossman,QLD,4873,-16.457857,145.378456,1181,Sugar Manufacturing,Sugar Milling,Beryllium & compounds,Air Total,0.0031
QLD,2015,1/04/2014,31/03/2015,15/04/2016,15/04/2016,N,Q014MOS001,MACKAY SUGAR LTD,Mossman Mill,Mill Site,Mossman,QLD,4873,-16.457857,145.378456,1181,Sugar Manufacturing,Sugar Milling,Particulate Matter 2.5 um,Air Total,158592.16
QLD,2015,1/04/2014,31/03/2015,15/04/2016,15/04/2016,N,Q014MOS001,MACKAY SUGAR LTD,Mossman Mill,Mill Site,Mossman,QLD,4873,-16.457857,145.378456,1181,Sugar Manufacturing,Sugar Milling,Total Volatile Organic Compounds,Air Total,10213.11
QLD,2015,1/04/2014,31/03/2015,15/04/2016,15/04/2016,N,Q014MOS001,MACKAY SUGAR LTD,Mossman Mill,Mill Site,Mossman,QLD,4873,-16.457857,145.378456,1181,Sugar Manufacturing,Sugar Milling,Sulfur dioxide,Air Total,92215.27
QLD,2015,1/04/2014,31/03/2015,15/04/2016,15/04/2016,N,Q014MOS001,MACKAY SUGAR LTD,Mossman Mill,Mill Site,Mossman,QLD,4873,-16.457857,145.378456,1181,Sugar Manufacturing,Sugar Milling,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Total,183.5304939
QLD,2015,1/04/2014,31/03/2015,15/04/2016,15/04/2016,N,Q014MOS001,MACKAY SUGAR LTD,Mossman Mill,Mill Site,Mossman,QLD,4873,-16.457857,145.378456,1181,Sugar Manufacturing,Sugar Milling,Oxides of Nitrogen,Air Total,281349
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Chromium (III) compounds,Air Total,0.922
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,n-Hexane,Air Total,256.00304
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Particulate Matter 2.5 um,Air Total,15843.6
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Total Volatile Organic Compounds,Air Total,5796.3
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Toluene (methylbenzene),Air Total,0.50907
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Sulfuric acid,Air Total,0.0000366
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Sulfur dioxide,Air Total,15200.421
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Total,0.018201
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Polychlorinated dioxins and furans (TEQ),Air Total,0.0000029
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Particulate Matter 10.0 um,Air Total,19400
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Oxides of Nitrogen,Air Total,1590587
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Nickel & compounds,Air Total,0.82
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Cadmium & compounds,Air Total,0.15867
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Lead & compounds,Air Total,0.4477
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Arsenic & compounds,Air Total,0.0915
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Fluoride compounds,Air Total,2.1
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Copper & compounds,Air Total,0.435
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Chromium (VI) compounds,Air Total,0.0101
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Carbon monoxide,Air Total,53472
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Beryllium & compounds,Air Total,0.00485
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Benzene,Air Total,0.39075
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019CSE003,STANWELL CORPORATION LIMITED,Mica Creek Power Station,POWER HOUSE RD,Mount Isa,QLD,4825,-20.7775,139.4905,2611,Fossil Fuel Electricity Generation,Electricity generation using mineral gas including coal gas,Mercury & compounds,Air Total,0.037629
