TotalCars,Size,State,Suburb,lat,lng,CarsPerSQKM
0,10.9052,Australian Capital Territory,Mount Taylor, 149.091806,-35.382304,0.0
3183,94.0341,New South Wales,Bathurst - East, 149.627522,-33.416739,33.84942270942137
943,35.4878,Tasmania,Risdon Vale, 147.351018,-42.792960,26.572512243644294
2701,29.117,Victoria,Plenty - Yarrambat, 145.123921,-37.650703,92.76367757667342
4443,1628.0131,Queensland,Beaudesert, 152.895267,-28.114614,2.7290935189649272
2129,119.5749,South Australia,McLaren Vale, 138.571071,-35.198144,17.80473995796777
6305,5.6082,Western Australia,Innaloo - Doubleview, 115.788798,-31.895378,1124.246638850255
1369,1474.2972,Victoria,Yea, 145.427566,-37.233795,0.9285780370470758
1134,4517.0063,Queensland,Millmerran, 151.122351,-27.838436,0.2510512327600694
4429,4.67,Queensland,Woodridge, 153.104789,-27.628623,948.3940042826553
7688,6.2242,Victoria,Bentleigh - McKinnon, 145.036697,-37.920403,1235.1788181613701
11363,6.2125,Victoria,Richmond (Vic.), 145.002538,-37.822121,1829.0543259557344
3527,8.3056,Queensland,Slacks Creek, 153.128565,-27.638335,424.65324600269696
5115,6.2647,Victoria,St Albans - South, 144.811034,-37.754969,816.4796398869858
4491,180.8687,South Australia,Goolwa - Port Elliot, 138.792355,-35.507020,24.830166855846258
1478,3.5492,Queensland,Main Beach, 153.427818,-27.959154,416.43187197114844
6787,6.3192,New South Wales,Concord - Mortlake - Cabarita, 151.106774,-33.853582,1074.0283580200025
1773,189.8889,Queensland,Port Douglas, 145.483056,-16.590776,9.337038657867836
1621,31103.7071,Queensland,Balonne, 147.943745,-28.284851,0.05211597430455484
6468,8980.4841,New South Wales,Tamworth Region, 150.788513,-30.771620,0.7202284340105897
1388,2852.0843,New South Wales,Mudgee Region - East, 150.063433,-32.724282,0.4866616319861233
6368,65.6581,Victoria,Shepparton - North, 145.403132,-36.341061,96.98727194359873
5184,189.9084,New South Wales,Picton - Tahmoor - Buxton, 150.549635,-34.201999,27.297370732416258
10,45.4859,Queensland,Brisbane Airport, 153.117504,-27.385283,0.2198483486091294
5324,3.824,Victoria,Hawthorn East, 145.049809,-37.830716,1392.2594142259416
3327,4.4865,Queensland,Bray Park, 152.970040,-27.293841,741.5580073553995
2517,5557.8467,South Australia,Waikerie, 139.740024,-34.187925,0.4528732323617346
3920,114.0334,Victoria,Werribee - South, 144.674008,-37.941311,34.37589337860662
4389,14.5907,Queensland,Carrara, 153.369203,-28.025849,300.8080489626954
1685,509.3037,Western Australia,Narrogin, 117.146711,-32.963706,3.3084385603324695
1782,901.2094,South Australia,Renmark Region, 140.872100,-34.143038,1.9773428905646124
0,5.9998,Queensland,New Chum, 152.830503,-27.617191,0.0
3100,7.2978,New South Wales,Illawong - Alfords Point, 151.026107,-33.993415,424.78555181013456
2379,3287.9006,South Australia,Mannum, 139.456079,-34.745565,0.7235620200926999
6342,101.6798,New South Wales,Nowra, 150.604795,-34.906844,62.37227059848662
3799,9.4115,Tasmania,Howrah - Tranmere, 147.407982,-42.879627,403.6551027997662
2097,980.1341,South Australia,Yankalilla, 138.403925,-35.493900,2.139503155741648
2051,9.1793,New South Wales,Summerland Point - Gwandalan, 151.574038,-33.142839,223.43751702199515
2912,81.5516,New South Wales,Pitt Town - McGraths Hill, 150.888316,-33.606237,35.707453931008104
1822,9.7181,Tasmania,Trevallyn, 147.100791,-41.442476,187.4852080139122
6370,109.3818,Victoria,Lilydale - Coldstream, 145.404032,-37.721026,58.23637936110029
3246,4.6853,Queensland,Bardon, 152.977506,-27.459741,692.8051565534757
0,4.0501,New South Wales,Chullora, 151.040130,-33.894392,0.0
536,2.6225,Australian Capital Territory,Casey, 149.094389,-35.166511,204.3851286939943
1308,65.1896,Queensland,Ipswich - North, 152.711363,-27.535958,20.06455017364733
2053,3.6743,Australian Capital Territory,Watson, 149.157302,-35.234780,558.7458835696596
4136,617.6974,Queensland,Lowood, 152.590974,-27.446979,6.695835209926414
6746,3.8043,Victoria,Carnegie, 145.056075,-37.894829,1773.2565780826958
2893,69.3971,New South Wales,Moree, 149.841881,-29.460821,41.687620952460556
3244,8.0565,Victoria,Hallam, 145.269191,-38.007439,402.6562403028611
4028,234.7556,New South Wales,Parkes (NSW), 148.177472,-33.182434,17.158270132853062
6,32.7859,Queensland,Brisbane Port - Lytton, 153.168865,-27.412722,0.18300549931525442
6445,22.2119,New South Wales,Belmont - Bennetts Green, 151.670863,-33.019808,290.1597792174465
1383,1055.5778,Victoria,Shepparton Region - East, 145.639198,-36.406316,1.310182915934761
1772,2863.2648,Queensland,Kilcoy, 152.388448,-26.744959,0.6188739511623236
3883,79.421,New South Wales,Riverstone - Marsden Park, 150.855866,-33.687987,48.891351153976906
8305,11.7998,New South Wales,Lalor Park - Kings Langley, 150.939537,-33.760252,703.8254885676029
7842,7.7547,New South Wales,Sutherland - Kirrawee, 151.061030,-34.033896,1011.2576888854502
6951,4.9957,Queensland,Labrador, 153.398206,-27.945611,1391.3966010769261
2557,41.1778,Victoria,Beaconsfield - Officer, 145.400699,-38.046915,62.09656659656417
5958,9.7499,Western Australia,Nedlands - Dalkeith - Crawley, 115.807826,-31.983169,611.0831905968266
1882,13.7591,Queensland,Bundaberg East - Kalkie, 152.379996,-24.847194,136.78220232427992
5597,14.6244,New South Wales,Rooty Hill - Minchinbury, 150.845620,-33.779507,382.71655589289134
2995,4.0937,Western Australia,Girrawheen, 115.839196,-31.841287,731.611989154066
815,883.731,Queensland,Torres, 142.573119,-10.942492,0.9222263335788832
5888,8.743,Western Australia,Willetton, 115.888627,-32.053981,673.4530481528079
4222,63.985,Victoria,Portland, 141.591048,-38.347293,65.98421505040244
2769,3.6903,Queensland,Algester, 153.032726,-27.611517,750.3455003658239
7589,6.2489,New South Wales,South Hurstville - Blakehurst, 151.107366,-33.984289,1214.453743858919
6570,7.6104,New South Wales,Balgowlah - Clontarf - Seaforth, 151.252644,-33.797938,863.2923368022706
1078,4009.0591,Western Australia,Albany Region, 118.259554,-34.709896,0.2688910223348915
3173,30.5948,New South Wales,Batemans Bay - South, 150.211854,-35.795640,103.71043445291357
802,1.4309,Australian Capital Territory,Civic, 149.128848,-35.281257,560.4864071563352
4859,119.9844,New South Wales,Lithgow, 150.126212,-33.486168,40.496931267731476
1517,110.1516,South Australia,Hahndorf - Echunga, 138.773846,-35.089506,13.771928868940623
7009,36.1299,New South Wales,Ballina, 153.552476,-28.851259,193.9944478119231
3285,2.8853,Victoria,Alphington - Fairfield, 145.025394,-37.774482,1138.529788930094
4734,66.0566,Queensland,Deeragun, 146.670848,-19.228107,71.66581386265717
2859,4.2224,Queensland,Mitchelton, 152.970297,-27.410230,677.1030693444486
3286,6.1501,Queensland,Springwood, 153.137219,-27.621488,534.300255280402
5846,73.7001,New South Wales,Holsworthy - Wattle Grove, 150.942130,-33.991465,79.32146632094121
3248,459.3262,Queensland,Caloundra Hinterland, 152.755476,-26.726269,7.071227376100036
755,1.3226,Australian Capital Territory,Stirling, 149.049467,-35.349425,570.845304702858
3844,10.7632,Western Australia,Clarkson, 115.726908,-31.691202,357.14285714285717
1095,443.4576,Tasmania,Bruny Island - Kettering, 147.262503,-43.393506,2.4692326842521135
1540,4.8315,Northern Territory,Malak - Marrara, 130.891327,-12.399091,318.7415916382076
4328,65.1494,Victoria,Clifton Springs, 144.571235,-38.169214,66.43192416200303
4043,2.761,New South Wales,St Leonards - Naremburn, 151.195729,-33.819357,1464.3245201014124
1829,8.1254,Western Australia,Camillo - Champion Lakes, 115.994066,-32.116327,225.09661062839982
3420,8.0239,Victoria,Sunshine North, 144.836428,-37.762803,426.22664788943035
1643,24.7761,South Australia,Belair, 138.644500,-34.996515,66.3139073542648
2306,6.7874,New South Wales,Point Clare - Koolewong, 151.317150,-33.442978,339.7471785956331
4384,5.8242,Victoria,Carrum - Patterson Lakes, 145.145798,-38.068254,752.7214037979464
2095,3.1985,Queensland,Hyde Park - Pimlico, 146.793184,-19.281567,654.9945286853213
2037,1859.8488,Western Australia,Denmark, 117.136151,-34.908819,1.0952503235746907
1973,850.3137,Victoria,Gordon (Vic.), 144.024652,-37.638706,2.320320135968643
3100,6.6157,Tasmania,Hobart, 147.325185,-42.874602,468.5823117735084
4122,46.8873,New South Wales,Lawson - Hazelbrook - Linden, 150.449882,-33.723667,87.91293164673588
0,7.2952,South Australia,Adelaide Airport, 138.533503,-34.947637,0.0
3663,3.3875,Queensland,Chermside, 153.033532,-27.384142,1081.3284132841327
1267,5418.1649,New South Wales,Parkes Region, 147.979410,-32.905363,0.23384301205007624
5953,5.7978,New South Wales,Gymea - Grays Point, 151.084622,-34.040941,1026.7687743626893
3865,65.8948,New South Wales,Mudgee, 149.588318,-32.608387,58.65409713664811
1231,27669.8866,Queensland,Clermont, 147.113061,-22.410235,0.04448879815792234
2605,2.0096,Victoria,Hughesdale, 145.081196,-37.898760,1296.2778662420383
1478,9.2817,Tasmania,Mowbray, 147.150391,-41.403877,159.23807061206458
2029,65.1972,Queensland,Sheldon - Mount Cotton, 153.219519,-27.605455,31.120968385145378
2654,5.0909,South Australia,North Adelaide, 138.594841,-34.909053,521.3223595042134
2287,77.2039,New South Wales,Corowa, 146.362854,-35.999709,29.622855840184236
5921,9.9882,New South Wales,Normanhurst - Thornleigh - Westleigh, 151.075180,-33.716457,592.7995034140285
2013,7.6539,Queensland,Molendinar, 153.362473,-27.974096,263.00317485203624
6328,377.5396,New South Wales,Dural - Kenthurst - Wisemans Ferry, 150.979103,-33.543667,16.76115565095688
1655,44.1902,Queensland,Pinjarra Hills - Pullenvale, 152.886262,-27.527941,37.451742694081496
3255,600.6912,Victoria,Korumburra, 145.773941,-38.417563,5.418757591254875
9810,4.4723,New South Wales,Leichhardt - Annandale, 151.160762,-33.880683,2193.502224806028
3823,4.9055,Queensland,Manly West, 153.166904,-27.465973,779.3293242279075
4507,37.2213,Victoria,Pakenham - North, 145.480740,-38.043645,121.08658214516957
1811,83.793,New South Wales,Macksville - Scotts Head, 152.953425,-30.727405,21.61278388409533
640,1.0424,Northern Territory,Moil, 130.881685,-12.389412,613.9677666922487
2262,9643.8839,South Australia,Peterborough - Mount Remarkable, 138.638254,-32.613774,0.23455280294280603
0,14.5975,Queensland,Mount Coot-tha, 152.949625,-27.476200,0.0
2681,327.0868,Queensland,Gordonvale - Trinity, 145.773227,-17.069810,8.196601024559842
2532,3.4381,Queensland,Stafford, 153.010427,-27.410303,736.4532736104244
1261,1583.2661,South Australia,Port Pirie Region, 138.074450,-33.365131,0.796454872620591
7035,84.2739,Queensland,Maryborough (Qld), 152.662181,-25.510881,83.47780273607843
2379,2.8027,Victoria,Niddrie - Essendon West, 144.882632,-37.744735,848.8243479501908
3724,220.0818,Western Australia,Lesmurdie - Bickley - Carmel, 116.082826,-32.010295,16.920981198808807
16,4.1819,Western Australia,Kings Park (WA), 115.832723,-31.962177,3.8260120997632656
3437,6.763,Queensland,Townsville City - North Ward, 146.808352,-19.254300,508.2064172704421
1453,2.6658,Queensland,Thorneside, 153.199542,-27.482169,545.0521419461325
4460,6.5216,Queensland,Ashgrove, 152.982229,-27.445046,683.8812561334641
8690,10.8916,Victoria,Keilor East, 144.864241,-37.751011,797.8625729920306
2496,2130.3447,Queensland,Jondaryan, 151.574889,-27.403357,1.1716413780361459
4328,22.3343,Queensland,Burpengary, 152.950910,-27.155386,193.78265716857032
3150,392.2861,New South Wales,Branxton - Greta - Pokolbin, 151.324231,-32.705792,8.029853721556792
3171,202.4981,South Australia,Lobethal - Woodside, 138.873419,-34.950376,15.659406187021014
2147,9.2992,Queensland,Lawnton, 152.979111,-27.281819,230.880075705437
6255,36.6555,New South Wales,Bradbury - Wedderburn, 150.827973,-34.122010,170.64287760363382
7128,55.7048,Victoria,Grovedale, 144.321014,-38.217506,127.96024759087189
1735,4.9191,Tasmania,Derwent Park - Lutana, 147.305993,-42.834170,352.7067959586103
1213,2.0687,Australian Capital Territory,Farrer, 149.102289,-35.376267,586.3585826847778
1128,72.9902,Victoria,Macedon, 144.574146,-37.410640,15.454129458475247
5376,1233.2421,New South Wales,Lismore Region, 153.268634,-28.653612,4.359241384964072
1539,1.7726,Tasmania,West Moonah, 147.281473,-42.849748,868.2161796231525
3285,9.3899,South Australia,Sheidow Park - Trott Park, 138.536753,-35.071930,349.8439812990553
3988,31.9523,Queensland,Boronia Heights - Park Ridge, 153.050643,-27.701910,124.81104646613858
2431,3.3991,Queensland,Carina Heights, 153.088257,-27.505839,715.1893148186285
7634,11.8487,New South Wales,Greystanes - Pemulwuy, 150.939053,-33.824516,644.2900908960477
5470,6.0725,New South Wales,Sylvania - Taren Point, 151.103193,-34.012189,900.7822149032525
6402,524.9065,New South Wales,Laurieton - Bonny Hills, 152.677430,-31.617745,12.196457845349599
3311,2743.4311,Victoria,Stawell, 142.753630,-37.027617,1.2068828701402416
1159,1.6743,Australian Capital Territory,Higgins, 149.027000,-35.233177,692.2295884847399
6294,5.103,New South Wales,Concord West - North Strathfield, 151.090299,-33.849513,1233.3921222810113
373,3373.7078,Northern Territory,Thamarrurr, 129.703449,-14.290487,0.1105608494013619
1606,247.4836,New South Wales,Seaham - Woodville, 151.713629,-32.669653,6.489318888201077
2293,23.6435,South Australia,Hackham - Onkaparinga Hills, 138.556694,-35.149050,96.98225728001354
5846,7.5372,New South Wales,Mayfield - Warabrook, 151.728355,-32.891013,775.619593482991
3982,25.618,Queensland,Tewantin, 153.016561,-26.391274,155.43758294948864
4064,47.8116,Western Australia,Tapping - Ashby - Sinagra, 115.834541,-31.723297,85.00029281596935
7546,11.2336,South Australia,Northgate - Oakden - Gilles Plains, 138.643006,-34.850048,671.7347956131606
5852,13.3559,Victoria,Wantirna South, 145.221152,-37.870899,438.15841687943157
3277,6.204,South Australia,Athelstone, 138.707071,-34.871872,528.2076079948421
2836,7139.5816,Victoria,Yarriambiack, 142.404312,-35.876236,0.39722215654766097
5267,4.3551,Victoria,Moonee Ponds, 144.919843,-37.765365,1209.3866960574958
1900,3.0603,Australian Capital Territory,Evatt, 149.071210,-35.211358,620.8541646243833
1143,89.386,Queensland,Wamuran, 152.870746,-27.029654,12.787237374980423
4215,1.9144,New South Wales,North Sydney - Lavender Bay, 151.207216,-33.836388,2201.7342248223986
9116,1.4591,New South Wales,Potts Point - Woolloomooloo, 151.222203,-33.871859,6247.686930299499
1984,4502.1111,Western Australia,York - Beverley, 116.768330,-32.025942,0.44068215020282375
20,30.3848,Victoria,Melbourne Airport, 144.835045,-37.675695,0.6582238487664885
818,3.1187,Northern Territory,Tiwi, 130.876075,-12.357779,262.28877416872416
2459,3950.1024,New South Wales,Casino Region, 152.833537,-29.024595,0.6225155074460854
2253,10.5431,Victoria,Montrose, 145.350513,-37.810914,213.69426449526227
2983,1656.1223,New South Wales,Cootamundra, 148.017390,-34.620072,1.8011954793435243
1959,175.7742,South Australia,Lyndoch, 138.878544,-34.637184,11.144980321344088
7726,69.6647,New South Wales,Springwood - Winmalee, 150.593044,-33.691525,110.90265227582981
3528,5.1934,Victoria,Doveton, 145.240472,-37.989973,679.3237570762892
4851,9334.6875,New South Wales,Wagga Wagga Region, 147.142833,-35.004284,0.5196746007833685
2184,3280.2792,New South Wales,Armidale Region - South, 151.331483,-30.562551,0.6657969845981403
2699,4.5883,Victoria,Ardeer - Albion, 144.808975,-37.775632,588.2352941176471
3080,145.5294,South Australia,Gawler - North, 138.699503,-34.566141,21.164108420703993
1597,146.6076,Victoria,Kerang, 143.937323,-35.724105,10.893023281194154
3703,209.6182,New South Wales,Old Bar - Manning Point - Red Head, 152.525924,-31.973634,17.665450805321292
1273,31.5716,Tasmania,Old Beach - Otago, 147.294223,-42.771691,40.32104803050843
7435,170.1153,New South Wales,Broken Hill, 141.478193,-31.951467,43.70565140231361
5401,9.4648,South Australia,Davoren Park, 138.667821,-34.689635,570.6406897134646
1806,8.2145,Tasmania,Mornington - Warrane, 147.395799,-42.855120,219.8551342138901
678,1095.7407,Tasmania,King Island, 143.985767,-39.850637,0.6187595295127761
2524,3434.262,New South Wales,Temora, 147.303429,-34.383136,0.7349468386512152
1270,2.1128,Australian Capital Territory,Mawson, 149.100147,-35.363028,601.0980689132904
3388,1.6803,Victoria,Seddon - Kingsville, 144.888069,-37.807499,2016.3066119145392
2098,543.5362,New South Wales,Evans Head, 153.306822,-29.127225,3.8599085028743256
4232,11.6056,Queensland,Coombabah, 153.366185,-27.912247,364.6515475287792
3345,1480.2184,Queensland,Lockyer Valley - West, 152.162176,-27.659848,2.259801661700733
7345,2.4135,Victoria,St Kilda East, 144.994032,-37.870705,3043.2981147710793
8672,7.2232,South Australia,Glenelg (SA), 138.523179,-34.985160,1200.5759220290176
4411,7.0719,New South Wales,Casula, 150.896162,-33.951981,623.7361953647535
5344,22.73,New South Wales,Windsor - Bligh Park, 150.806016,-33.638007,235.10778706555212
4814,524.1823,Queensland,Tamborine - Canungra, 153.123389,-28.252299,9.18382784004725
1779,32.079,New South Wales,Maitland, 151.536132,-32.760410,55.45684092396895
9,9.84,South Australia,Lonsdale, 138.490894,-35.107486,0.9146341463414634
4062,129.5488,Victoria,Sunbury, 144.771908,-37.546995,31.354979745084478
5891,406.5487,New South Wales,Ballina Region, 153.476299,-28.875493,14.490268939489907
2468,1570.4341,New South Wales,Cessnock Region, 151.170980,-32.958522,1.571539996488869
1954,68.05,New South Wales,Anna Bay, 152.037698,-32.777705,28.714180749448936
5263,13.4057,Queensland,Victoria Point, 153.294592,-27.584823,392.5941950066017
2889,13.2023,Queensland,Upper Kedron - Ferny Grove, 152.919703,-27.414031,218.82550767669272
696,5.307,Australian Capital Territory,Greenway, 149.064849,-35.415019,131.14754098360655
1818,66.9985,Western Australia,The Vines, 116.046996,-31.779004,27.13493585677291
1594,3.973,Queensland,Mackay, 149.186180,-21.143224,401.20815504656434
6146,6.039,Western Australia,Nollamara - Westminster, 115.842732,-31.876968,1017.7181652591489
3314,2759.1365,Queensland,Burrum - Fraser, 153.151429,-25.273326,1.201100416742702
1459,1610.8492,Victoria,Longford - Loch Sport, 147.297475,-38.134891,0.905733447922996
2830,5.3975,Australian Capital Territory,Wanniassa, 149.089042,-35.397368,524.316813339509
2504,7.4915,New South Wales,Cromer, 151.267635,-33.730274,334.2454782086364
2956,7.8594,Queensland,Goodna, 152.892769,-27.608847,376.1101356337634
6400,18.2633,South Australia,The Parks, 138.560290,-34.857662,350.42954997180135
0,30.6917,New South Wales,Prospect Reservoir, 150.859702,-33.808340,0.0
1861,677.6148,New South Wales,Ulladulla Region, 150.346170,-35.406111,2.7463981011040492
6822,14.6852,Victoria,Thomastown, 145.006716,-37.683224,464.54934219486285
2154,1.2722,Queensland,Auchenflower, 152.995269,-27.474413,1693.130011004559
